read_at,millis,count,Yaw(deg),Pitch(deg),Roll(deg),ax(mg),ay(mg),az(mg),target_name
2024-06-04 18:57:29.793815,60872,5635,30.9,3.5,90.1,-1.0076,0.0638,-0.0036,idle
2024-06-04 18:57:29.803815,60872,5636,30.9,3.5,90.1,-1.0032,0.0594,-0.004,idle
2024-06-04 18:57:29.813815,60872,5637,30.9,3.5,90.1,-1.0023,0.0584,-0.0045,idle
2024-06-04 18:57:29.823815,60872,5638,30.9,3.5,90.1,-1.0037,0.0628,-0.005,idle
2024-06-04 18:57:29.833815,60872,5639,30.9,3.5,90.1,-1.0072,0.0662,-0.005,idle
2024-06-04 18:57:29.843815,60880,5640,30.9,3.5,90.1,-1.0101,0.0687,-0.0045,idle
2024-06-04 18:57:29.853815,60880,5641,30.9,3.5,90.1,-1.0101,0.0677,-0.0036,idle
2024-06-04 18:57:29.863815,60880,5642,30.9,3.5,90.1,-1.0081,0.0613,-0.0031,idle
2024-06-04 18:57:29.873815,60880,5643,30.9,3.5,90.1,-1.0062,0.0569,-0.004,idle
2024-06-04 18:57:29.883815,60880,5644,30.9,3.5,90.1,-1.0042,0.0594,-0.0045,idle
2024-06-04 18:57:29.893815,60880,5645,30.9,3.5,90.1,-1.0042,0.0618,-0.005,idle
2024-06-04 18:57:29.903815,60888,5646,30.9,3.5,90.1,-1.0067,0.0599,-0.0055,idle
2024-06-04 18:57:29.913815,60888,5647,30.9,3.5,90.1,-1.0106,0.0565,-0.0045,idle
2024-06-04 18:57:29.923815,61000,5648,30.8,3.3,90.2,-1.0111,0.0574,-0.004,idle
2024-06-04 18:57:29.933815,61000,5649,30.8,3.3,90.2,-1.0081,0.0618,-0.0036,idle
2024-06-04 18:57:29.943815,61000,5650,30.8,3.3,90.2,-1.0067,0.0638,-0.0026,idle
2024-06-04 18:57:29.953815,61000,5651,30.8,3.3,90.2,-1.0076,0.0623,-0.0026,idle
2024-06-04 18:57:29.963815,61000,5652,30.8,3.3,90.2,-1.0096,0.0569,-0.0026,idle
2024-06-04 18:57:29.973815,61000,5653,30.8,3.3,90.2,-1.0081,0.054,-0.0036,idle
2024-06-04 18:57:29.983815,61000,5654,30.8,3.3,90.2,-1.0062,0.0589,-0.004,idle
2024-06-04 18:57:29.993815,61008,5655,30.8,3.3,90.2,-1.0047,0.0638,-0.0045,idle
2024-06-04 18:57:30.003815,61008,5656,30.8,3.3,90.2,-1.0052,0.0652,-0.005,idle
2024-06-04 18:57:30.013815,61008,5657,30.8,3.3,90.2,-1.0067,0.0662,-0.0055,idle
2024-06-04 18:57:30.023815,61008,5658,30.8,3.3,90.2,-1.0067,0.0687,-0.0055,idle
2024-06-04 18:57:30.033815,61008,5659,30.8,3.4,90.2,-1.0062,0.0711,-0.006,idle
2024-06-04 18:57:30.043815,61008,5660,30.8,3.4,90.2,-1.0062,0.0687,-0.006,idle
2024-06-04 18:57:30.053815,61120,5661,31.0,3.4,90.2,-1.0062,0.0628,-0.005,idle
2024-06-04 18:57:30.063815,61120,5662,31.0,3.4,90.2,-1.0072,0.0589,-0.0036,idle
2024-06-04 18:57:30.073815,61120,5663,31.0,3.4,90.2,-1.0086,0.0579,-0.0021,idle
2024-06-04 18:57:30.083815,61128,5664,31.0,3.4,90.2,-1.0091,0.0594,-0.0016,idle
2024-06-04 18:57:30.093815,61128,5665,31.0,3.4,90.2,-1.0072,0.0599,-0.0021,idle
2024-06-04 18:57:30.103815,61128,5666,31.0,3.4,90.2,-1.0037,0.055,-0.0021,idle
2024-06-04 18:57:30.113815,61128,5667,31.0,3.4,90.2,-1.0042,0.0506,-0.0021,idle
2024-06-04 18:57:30.123815,61128,5668,31.0,3.4,90.2,-1.0076,0.0526,-0.0026,idle
2024-06-04 18:57:30.133815,61128,5669,31.0,3.4,90.2,-1.0086,0.0589,-0.0036,idle
2024-06-04 18:57:30.143815,61136,5670,31.0,3.4,90.2,-1.0086,0.0638,-0.004,idle
2024-06-04 18:57:30.153815,61136,5671,31.0,3.4,90.2,-1.0086,0.0613,-0.0045,idle
2024-06-04 18:57:30.163815,61136,5672,31.0,3.4,90.2,-1.0067,0.0609,-0.0045,idle
2024-06-04 18:57:30.173815,61136,5673,31.0,3.4,90.2,-1.0067,0.0652,-0.0045,idle
2024-06-04 18:57:30.183815,61248,5674,31.0,3.6,90.2,-1.0067,0.0677,-0.0055,idle
2024-06-04 18:57:30.193815,61248,5675,31.0,3.6,90.2,-1.0047,0.0648,-0.0065,idle
2024-06-04 18:57:30.203815,61248,5676,31.0,3.6,90.2,-1.0062,0.0594,-0.0065,idle
2024-06-04 18:57:30.213815,61248,5677,31.0,3.6,90.2,-1.0081,0.0594,-0.005,idle
2024-06-04 18:57:30.223815,61248,5678,31.0,3.6,90.2,-1.0081,0.0613,-0.0045,idle
2024-06-04 18:57:30.233815,61256,5679,31.0,3.6,90.2,-1.0091,0.0633,-0.0045,idle
2024-06-04 18:57:30.243815,61256,5680,31.0,3.6,90.2,-1.0072,0.0623,-0.0036,idle
2024-06-04 18:57:30.253815,61256,5681,31.0,3.6,90.2,-1.0047,0.0579,-0.0021,idle
2024-06-04 18:57:30.263815,61256,5682,31.0,3.6,90.2,-1.0062,0.0545,-0.0016,idle
2024-06-04 18:57:30.273815,61256,5683,31.0,3.6,90.2,-1.0072,0.0555,-0.0026,idle
2024-06-04 18:57:30.283815,61256,5684,31.0,3.6,90.2,-1.0086,0.0584,-0.0031,idle
2024-06-04 18:57:30.293815,61256,5685,31.0,3.6,90.2,-1.0111,0.0589,-0.0036,idle
2024-06-04 18:57:30.303815,61264,5686,31.0,3.6,90.2,-1.012,0.0555,-0.004,idle
2024-06-04 18:57:30.313815,61368,5687,31.0,3.4,90.2,-1.0111,0.0526,-0.0036,idle
2024-06-04 18:57:30.323815,61376,5688,31.0,3.4,90.2,-1.0081,0.053,-0.0036,idle
2024-06-04 18:57:30.333815,61376,5689,31.0,3.4,90.2,-1.0057,0.056,-0.004,idle
2024-06-04 18:57:30.343815,61376,5690,31.0,3.4,90.2,-1.0023,0.0609,-0.0045,idle
2024-06-04 18:57:30.353815,61376,5691,31.0,3.4,90.2,-1.0018,0.0652,-0.0045,idle
2024-06-04 18:57:30.363815,61376,5692,31.0,3.4,90.2,-1.0067,0.0696,-0.005,idle
2024-06-04 18:57:30.373815,61376,5693,31.0,3.4,90.2,-1.0086,0.0652,-0.004,idle
2024-06-04 18:57:30.383815,61384,5694,31.0,3.4,90.2,-1.0062,0.0604,-0.005,idle
2024-06-04 18:57:30.393815,61384,5695,31.0,3.4,90.2,-1.0057,0.0618,-0.0055,idle
2024-06-04 18:57:30.403815,61384,5696,31.0,3.4,90.2,-1.0062,0.0633,-0.0045,idle
2024-06-04 18:57:30.413815,61384,5697,31.0,3.4,90.2,-1.0072,0.0662,-0.004,idle
2024-06-04 18:57:30.423815,61384,5698,31.0,3.5,90.2,-1.0086,0.0667,-0.004,idle
2024-06-04 18:57:30.433815,61384,5699,31.0,3.5,90.2,-1.0052,0.0618,-0.0036,idle
2024-06-04 18:57:30.443815,61496,5700,31.0,3.3,90.2,-1.0023,0.0569,-0.004,idle
2024-06-04 18:57:30.453815,61496,5701,31.0,3.3,90.2,-1.0032,0.0579,-0.004,idle
2024-06-04 18:57:30.463815,61496,5702,31.0,3.3,90.2,-1.0072,0.0599,-0.0031,idle
2024-06-04 18:57:30.473815,61504,5703,31.0,3.3,90.2,-1.0125,0.0594,-0.0026,idle
2024-06-04 18:57:30.483815,61504,5704,31.0,3.3,90.2,-1.0125,0.0594,-0.0026,idle
2024-06-04 18:57:30.493815,61504,5705,31.0,3.3,90.2,-1.0091,0.0609,-0.0031,idle
2024-06-04 18:57:30.503815,61504,5706,31.0,3.3,90.2,-1.0072,0.0599,-0.004,idle
2024-06-04 18:57:30.513815,61504,5707,31.0,3.3,90.2,-1.0067,0.0599,-0.004,idle
2024-06-04 18:57:30.523815,61504,5708,31.0,3.3,90.2,-1.0086,0.0643,-0.004,idle
2024-06-04 18:57:30.533815,61504,5709,31.0,3.3,90.2,-1.0101,0.0667,-0.004,idle
2024-06-04 18:57:30.543815,61512,5710,31.0,3.3,90.2,-1.0091,0.0652,-0.0036,idle
2024-06-04 18:57:30.553815,61512,5711,31.0,3.3,90.2,-1.0081,0.0609,-0.0036,idle
2024-06-04 18:57:30.563815,61512,5712,31.0,3.3,90.2,-1.0072,0.0584,-0.004,idle
2024-06-04 18:57:30.573815,61624,5713,31.0,3.5,90.2,-1.0062,0.0609,-0.0045,idle
2024-06-04 18:57:30.583815,61624,5714,31.0,3.5,90.2,-1.0057,0.0599,-0.006,idle
2024-06-04 18:57:30.593815,61624,5715,31.0,3.5,90.2,-1.0042,0.0604,-0.006,idle
2024-06-04 18:57:30.603815,61624,5716,31.0,3.5,90.2,-1.0062,0.0643,-0.0055,idle
2024-06-04 18:57:30.613815,61624,5717,31.0,3.5,90.2,-1.0076,0.0652,-0.0045,idle
2024-06-04 18:57:30.623815,61632,5718,31.0,3.5,90.2,-1.0067,0.0662,-0.0036,idle
2024-06-04 18:57:30.633815,61632,5719,31.0,3.5,90.2,-1.0047,0.0652,-0.0036,idle
2024-06-04 18:57:30.643815,61632,5720,31.0,3.5,90.2,-1.0047,0.0609,-0.0036,idle
2024-06-04 18:57:30.653815,61632,5721,31.0,3.5,90.2,-1.0081,0.056,-0.0031,idle
2024-06-04 18:57:30.663815,61632,5722,31.0,3.5,90.2,-1.0106,0.0565,-0.0021,idle
2024-06-04 18:57:30.673815,61632,5723,31.0,3.5,90.2,-1.0125,0.0594,-0.0016,idle
2024-06-04 18:57:30.683815,61632,5724,31.0,3.5,90.2,-1.012,0.0623,-0.0021,idle
2024-06-04 18:57:30.693815,61640,5725,31.0,3.5,90.2,-1.0086,0.0633,-0.0026,idle
2024-06-04 18:57:30.703815,61744,5726,31.1,3.5,90.2,-1.0062,0.0594,-0.0036,idle
2024-06-04 18:57:30.713815,61752,5727,31.1,3.5,90.2,-1.0037,0.0589,-0.004,idle
2024-06-04 18:57:30.723815,61752,5728,31.1,3.5,90.2,-1.0037,0.0638,-0.0045,idle
2024-06-04 18:57:30.733815,61752,5729,31.1,3.5,90.2,-1.0081,0.0672,-0.005,idle
2024-06-04 18:57:30.743815,61752,5730,31.1,3.5,90.2,-1.0116,0.0692,-0.0055,idle
2024-06-04 18:57:30.753815,61752,5731,31.1,3.5,90.2,-1.0111,0.0677,-0.0055,idle
2024-06-04 18:57:30.763815,61752,5732,31.1,3.5,90.2,-1.0091,0.0628,-0.0055,idle
2024-06-04 18:57:30.773815,61752,5733,31.1,3.5,90.2,-1.0062,0.0599,-0.005,idle
2024-06-04 18:57:30.783815,61760,5734,31.1,3.5,90.2,-1.0037,0.0589,-0.0045,idle
2024-06-04 18:57:30.793815,61760,5735,31.1,3.5,90.2,-1.0072,0.0594,-0.0036,idle
2024-06-04 18:57:30.803815,61760,5736,31.1,3.5,90.2,-1.0096,0.0594,-0.0026,idle
2024-06-04 18:57:30.813815,61760,5737,31.1,3.5,90.2,-1.0096,0.0604,-0.0016,idle
2024-06-04 18:57:30.823815,61872,5738,31.1,3.4,90.1,-1.0091,0.0618,-0.0021,idle
2024-06-04 18:57:30.833815,61872,5739,31.1,3.4,90.1,-1.0076,0.0648,-0.0026,idle
2024-06-04 18:57:30.843815,61872,5740,31.1,3.4,90.1,-1.0072,0.0657,-0.004,idle
2024-06-04 18:57:30.853815,61872,5741,31.1,3.4,90.1,-1.0067,0.0652,-0.004,idle
2024-06-04 18:57:30.863815,61872,5742,31.1,3.4,90.1,-1.0067,0.0657,-0.004,idle
2024-06-04 18:57:30.873815,61880,5743,31.1,3.5,90.1,-1.0076,0.0667,-0.0045,idle
2024-06-04 18:57:30.883815,61880,5744,31.1,3.5,90.1,-1.0096,0.0652,-0.0045,idle
2024-06-04 18:57:30.893815,61880,5745,31.1,3.5,90.1,-1.012,0.0604,-0.0036,idle
2024-06-04 18:57:30.903815,61880,5746,31.1,3.5,90.1,-1.0116,0.0584,-0.0026,idle
2024-06-04 18:57:30.913815,61880,5747,31.1,3.5,90.1,-1.0081,0.0584,-0.0031,idle
2024-06-04 18:57:30.923815,61880,5748,31.1,3.5,90.1,-1.0052,0.0599,-0.0045,idle
2024-06-04 18:57:30.933815,61888,5749,31.1,3.5,90.1,-1.0047,0.0643,-0.0055,idle
2024-06-04 18:57:30.943815,61888,5750,31.1,3.5,90.1,-1.0067,0.0667,-0.0055,idle
2024-06-04 18:57:30.953815,62000,5751,31.1,3.6,90.2,-1.0091,0.0672,-0.0055,idle
2024-06-04 18:57:30.963815,62000,5752,31.1,3.6,90.2,-1.0096,0.0662,-0.0045,idle
2024-06-04 18:57:30.973815,62000,5753,31.1,3.6,90.2,-1.0076,0.0638,-0.004,idle
2024-06-04 18:57:30.983815,62000,5754,31.1,3.6,90.2,-1.0067,0.0613,-0.0031,idle
2024-06-04 18:57:30.993815,62000,5755,31.1,3.6,90.2,-1.0076,0.0589,-0.0016,idle
2024-06-04 18:57:31.003815,62000,5756,31.1,3.6,90.2,-1.0086,0.0584,-0.0016,idle
2024-06-04 18:57:31.013815,62000,5757,31.1,3.6,90.2,-1.0086,0.0594,-0.0021,idle
2024-06-04 18:57:31.023815,62008,5758,31.1,3.6,90.2,-1.0101,0.0613,-0.0031,idle
2024-06-04 18:57:31.033815,62008,5759,31.1,3.6,90.2,-1.0111,0.0604,-0.0036,idle
2024-06-04 18:57:31.043815,62008,5760,31.1,3.6,90.2,-1.0096,0.0604,-0.0045,idle
2024-06-04 18:57:31.053815,62008,5761,31.1,3.6,90.2,-1.0067,0.0643,-0.0055,idle
2024-06-04 18:57:31.063815,62008,5762,31.1,3.7,90.2,-1.0047,0.0692,-0.0075,idle
2024-06-04 18:57:31.073815,62008,5763,31.1,3.7,90.2,-1.0052,0.0701,-0.0084,idle
2024-06-04 18:57:31.083815,62120,5764,31.1,3.8,90.3,-1.0076,0.0711,-0.0084,idle
2024-06-04 18:57:31.093815,62120,5765,31.1,3.9,90.3,-1.0096,0.0726,-0.0075,idle
2024-06-04 18:57:31.103815,62120,5766,31.1,3.9,90.3,-1.0072,0.0716,-0.0065,idle
2024-06-04 18:57:31.113815,62128,5767,31.1,3.9,90.3,-1.0032,0.0692,-0.006,idle
2024-06-04 18:57:31.123815,62128,5768,31.1,3.9,90.3,-1.0062,0.0638,-0.0055,idle
2024-06-04 18:57:31.133815,62128,5769,31.1,3.8,90.3,-1.0096,0.0618,-0.004,idle
2024-06-04 18:57:31.143815,62128,5770,31.1,3.8,90.3,-1.0116,0.0638,-0.0036,idle
2024-06-04 18:57:31.153815,62128,5771,31.1,3.8,90.3,-1.0116,0.0633,-0.0036,idle
2024-06-04 18:57:31.163815,62128,5772,31.1,3.8,90.3,-1.0076,0.0584,-0.0036,idle
2024-06-04 18:57:31.173815,62136,5773,31.1,3.8,90.3,-1.0047,0.056,-0.0036,idle
2024-06-04 18:57:31.183815,62136,5774,31.1,3.8,90.3,-1.0062,0.0609,-0.0036,idle
2024-06-04 18:57:31.193815,62136,5775,31.1,3.8,90.3,-1.0081,0.0672,-0.0045,idle
2024-06-04 18:57:31.203815,62136,5776,31.1,3.8,90.3,-1.0101,0.0706,-0.0045,idle
2024-06-04 18:57:31.213815,62248,5777,31.1,3.8,90.3,-1.0086,0.0672,-0.005,idle
2024-06-04 18:57:31.223815,62248,5778,31.1,3.8,90.3,-1.0057,0.0657,-0.0055,idle
2024-06-04 18:57:31.233815,62248,5779,31.1,3.8,90.3,-1.0062,0.0682,-0.005,idle
2024-06-04 18:57:31.243815,62248,5780,31.1,3.8,90.3,-1.0101,0.0677,-0.0045,idle
2024-06-04 18:57:31.253815,62248,5781,31.1,3.8,90.3,-1.0116,0.0657,-0.004,idle
2024-06-04 18:57:31.263815,62256,5782,31.1,3.8,90.3,-1.0081,0.0643,-0.0045,idle
2024-06-04 18:57:31.273815,62256,5783,31.1,3.8,90.3,-1.0037,0.0648,-0.0055,idle
2024-06-04 18:57:31.283815,62256,5784,31.1,3.8,90.3,-1.0023,0.0657,-0.0065,idle
2024-06-04 18:57:31.293815,62256,5785,31.1,3.8,90.3,-1.0052,0.0618,-0.006,idle
2024-06-04 18:57:31.303815,62256,5786,31.1,3.8,90.3,-1.0096,0.0599,-0.006,idle
2024-06-04 18:57:31.313815,62256,5787,31.1,3.8,90.3,-1.0125,0.0609,-0.005,idle
2024-06-04 18:57:31.323815,62256,5788,31.1,3.8,90.3,-1.0116,0.0618,-0.0045,idle
2024-06-04 18:57:31.333815,62264,5789,31.1,3.8,90.3,-1.0096,0.0633,-0.0045,idle
2024-06-04 18:57:31.343815,62368,5790,31.1,3.7,90.3,-1.0072,0.0643,-0.005,idle
2024-06-04 18:57:31.353815,62376,5791,31.1,3.7,90.2,-1.0062,0.0677,-0.005,idle
2024-06-04 18:57:31.363815,62376,5792,31.1,3.7,90.2,-1.0057,0.0682,-0.0055,idle
2024-06-04 18:57:31.373815,62376,5793,31.1,3.7,90.2,-1.0057,0.0672,-0.0055,idle
2024-06-04 18:57:31.383815,62376,5794,31.1,3.7,90.2,-1.0072,0.0662,-0.005,idle
2024-06-04 18:57:31.393815,62376,5795,31.1,3.7,90.2,-1.0086,0.0633,-0.0055,idle
2024-06-04 18:57:31.403815,62376,5796,31.1,3.7,90.2,-1.0091,0.0604,-0.0055,idle
2024-06-04 18:57:31.413815,62384,5797,31.1,3.7,90.2,-1.0096,0.0579,-0.005,idle
2024-06-04 18:57:31.423815,62384,5798,31.1,3.7,90.2,-1.0111,0.0584,-0.005,idle
2024-06-04 18:57:31.433815,62384,5799,31.1,3.7,90.2,-1.0106,0.0609,-0.005,idle
2024-06-04 18:57:31.443815,62384,5800,31.1,3.7,90.2,-1.0086,0.0643,-0.005,idle
2024-06-04 18:57:31.453815,62384,5801,31.1,3.7,90.3,-1.0062,0.0672,-0.005,idle
2024-06-04 18:57:31.463815,62384,5802,31.1,3.7,90.3,-1.0047,0.0662,-0.005,idle
2024-06-04 18:57:31.473815,62496,5803,31.1,3.6,90.2,-1.0047,0.0633,-0.0045,idle
2024-06-04 18:57:31.483815,62496,5804,31.1,3.6,90.2,-1.0047,0.0643,-0.0036,idle
2024-06-04 18:57:31.493815,62496,5805,31.1,3.6,90.2,-1.0042,0.0677,-0.0036,idle
2024-06-04 18:57:31.503815,62504,5806,31.1,3.6,90.2,-1.0057,0.0692,-0.005,idle
2024-06-04 18:57:31.513815,62504,5807,31.1,3.6,90.2,-1.0081,0.0628,-0.006,idle
2024-06-04 18:57:31.523815,62504,5808,31.1,3.6,90.2,-1.0096,0.0579,-0.0055,idle
2024-06-04 18:57:31.533815,62504,5809,31.1,3.6,90.2,-1.0091,0.0609,-0.0055,idle
2024-06-04 18:57:31.543815,62504,5810,31.1,3.6,90.2,-1.0096,0.0643,-0.005,idle
2024-06-04 18:57:31.553815,62504,5811,31.1,3.6,90.2,-1.0086,0.0677,-0.0055,idle
2024-06-04 18:57:31.563815,62504,5812,31.1,3.6,90.2,-1.0076,0.0687,-0.006,idle
2024-06-04 18:57:31.573815,62512,5813,31.1,3.6,90.2,-1.0076,0.0652,-0.0065,idle
2024-06-04 18:57:31.583815,62512,5814,31.1,3.6,90.2,-1.0042,0.0584,-0.006,idle
2024-06-04 18:57:31.593815,62512,5815,31.1,3.6,90.2,-1.0018,0.056,-0.005,idle
2024-06-04 18:57:31.603815,62624,5816,31.1,3.5,90.2,-1.0052,0.0589,-0.0045,idle
2024-06-04 18:57:31.613815,62624,5817,31.1,3.5,90.2,-1.0081,0.0623,-0.004,idle
2024-06-04 18:57:31.623815,62624,5818,31.1,3.5,90.2,-1.0091,0.0652,-0.004,idle
2024-06-04 18:57:31.633815,62624,5819,31.1,3.5,90.2,-1.0076,0.0662,-0.005,idle
2024-06-04 18:57:31.643815,62624,5820,31.1,3.5,90.2,-1.0076,0.0662,-0.0055,idle
2024-06-04 18:57:31.653815,62632,5821,31.1,3.5,90.2,-1.0086,0.0667,-0.006,idle
2024-06-04 18:57:31.663815,62632,5822,31.1,3.5,90.2,-1.0076,0.0657,-0.0055,idle
2024-06-04 18:57:31.673815,62632,5823,31.1,3.5,90.2,-1.0072,0.0657,-0.0055,idle
2024-06-04 18:57:31.683815,62632,5824,31.1,3.5,90.2,-1.0096,0.0648,-0.005,idle
2024-06-04 18:57:31.693815,62632,5825,31.1,3.5,90.2,-1.0106,0.0633,-0.0036,idle
2024-06-04 18:57:31.703815,62632,5826,31.1,3.5,90.2,-1.0101,0.0604,-0.0026,idle
2024-06-04 18:57:31.713815,62632,5827,31.1,3.5,90.2,-1.0067,0.0579,-0.0016,idle
2024-06-04 18:57:31.723815,62640,5828,31.1,3.5,90.2,-1.0042,0.0579,-0.0021,idle
2024-06-04 18:57:31.733815,62744,5829,31.1,3.5,90.2,-1.0052,0.0609,-0.004,idle
2024-06-04 18:57:31.743815,62752,5830,31.1,3.5,90.2,-1.0076,0.0633,-0.0055,idle
2024-06-04 18:57:31.753815,62752,5831,31.1,3.5,90.2,-1.0081,0.0638,-0.007,idle
2024-06-04 18:57:31.763815,62752,5832,31.1,3.5,90.2,-1.0086,0.0652,-0.0079,idle
2024-06-04 18:57:31.773815,62752,5833,31.1,3.5,90.2,-1.0086,0.0677,-0.0075,idle
2024-06-04 18:57:31.783815,62752,5834,31.1,3.5,90.2,-1.0076,0.0701,-0.007,idle
2024-06-04 18:57:31.793815,62752,5835,31.1,3.5,90.2,-1.0086,0.0677,-0.0065,idle
2024-06-04 18:57:31.803815,62752,5836,31.1,3.5,90.2,-1.0062,0.0648,-0.006,idle
2024-06-04 18:57:31.813815,62760,5837,31.1,3.5,90.2,-1.0028,0.0657,-0.005,idle
2024-06-04 18:57:31.823815,62760,5838,31.1,3.5,90.2,-1.0032,0.0657,-0.0036,idle
2024-06-04 18:57:31.833815,62760,5839,31.1,3.5,90.2,-1.0062,0.0648,-0.0026,idle
2024-06-04 18:57:31.843815,62760,5840,31.1,3.5,90.2,-1.0086,0.0633,-0.0031,idle
2024-06-04 18:57:31.853815,62872,5841,31.2,3.5,90.2,-1.0091,0.0609,-0.0036,idle
2024-06-04 18:57:31.863815,62872,5842,31.2,3.5,90.2,-1.0086,0.0613,-0.004,idle
2024-06-04 18:57:31.873815,62872,5843,31.2,3.5,90.2,-1.0076,0.0618,-0.0045,idle
2024-06-04 18:57:31.883815,62872,5844,31.2,3.5,90.2,-1.0067,0.0623,-0.005,idle
2024-06-04 18:57:31.893815,62872,5845,31.2,3.5,90.2,-1.0067,0.0648,-0.0065,idle
2024-06-04 18:57:31.903815,62880,5846,31.2,3.5,90.2,-1.0081,0.0662,-0.0065,idle
2024-06-04 18:57:31.913815,62880,5847,31.2,3.5,90.2,-1.0091,0.0623,-0.006,idle
2024-06-04 18:57:31.923815,62880,5848,31.2,3.5,90.2,-1.0067,0.0599,-0.0055,idle
2024-06-04 18:57:31.933815,62880,5849,31.2,3.5,90.2,-1.0047,0.0648,-0.0055,idle
2024-06-04 18:57:31.943815,62880,5850,31.2,3.5,90.2,-1.0057,0.0692,-0.0055,idle
2024-06-04 18:57:31.953815,62880,5851,31.2,3.5,90.2,-1.0096,0.0682,-0.006,idle
2024-06-04 18:57:31.963815,62888,5852,31.2,3.5,90.2,-1.0116,0.0618,-0.006,idle
2024-06-04 18:57:31.973815,62888,5853,31.2,3.5,90.2,-1.0086,0.0565,-0.0055,idle
2024-06-04 18:57:31.983815,63000,5854,31.1,3.4,90.2,-1.0052,0.0599,-0.0055,idle
2024-06-04 18:57:31.993815,63000,5855,31.1,3.4,90.2,-1.0052,0.0643,-0.0045,idle
2024-06-04 18:57:32.003815,63000,5856,31.1,3.4,90.2,-1.0067,0.0643,-0.004,idle
2024-06-04 18:57:32.013815,63000,5857,31.1,3.4,90.2,-1.0086,0.0643,-0.004,idle
2024-06-04 18:57:32.023815,63000,5858,31.1,3.4,90.2,-1.0091,0.0662,-0.0036,idle
2024-06-04 18:57:32.033815,63000,5859,31.1,3.4,90.2,-1.0091,0.0662,-0.0026,idle
2024-06-04 18:57:32.043815,63000,5860,31.1,3.4,90.2,-1.0096,0.0623,-0.0031,idle
2024-06-04 18:57:32.053815,63008,5861,31.1,3.4,90.2,-1.0072,0.0609,-0.005,idle
2024-06-04 18:57:32.063815,63008,5862,31.1,3.4,90.2,-1.0037,0.0638,-0.006,idle
2024-06-04 18:57:32.073815,63008,5863,31.1,3.4,90.2,-1.0057,0.0672,-0.0065,idle
2024-06-04 18:57:32.083815,63008,5864,31.1,3.4,90.2,-1.0096,0.0672,-0.006,idle
2024-06-04 18:57:32.093815,63008,5865,31.1,3.4,90.2,-1.0116,0.0633,-0.005,idle
2024-06-04 18:57:32.103815,63008,5866,31.1,3.4,90.2,-1.0106,0.0604,-0.0055,idle
2024-06-04 18:57:32.113815,63120,5867,31.1,3.4,90.2,-1.0057,0.0623,-0.0055,idle
2024-06-04 18:57:32.123815,63120,5868,31.1,3.4,90.2,-1.0042,0.0643,-0.0045,idle
2024-06-04 18:57:32.133815,63120,5869,31.1,3.4,90.2,-1.0081,0.0623,-0.0036,idle
2024-06-04 18:57:32.143815,63128,5870,31.1,3.4,90.2,-1.0116,0.0604,-0.0031,idle
2024-06-04 18:57:32.153815,63128,5871,31.1,3.4,90.2,-1.0116,0.0613,-0.0031,idle
2024-06-04 18:57:32.163815,63128,5872,31.2,3.4,90.2,-1.0086,0.0609,-0.0045,idle
2024-06-04 18:57:32.173815,63128,5873,31.2,3.4,90.2,-1.0067,0.0618,-0.0055,idle
2024-06-04 18:57:32.183815,63128,5874,31.2,3.4,90.2,-1.0067,0.0652,-0.0055,idle
2024-06-04 18:57:32.193815,63128,5875,31.2,3.5,90.2,-1.0086,0.0672,-0.005,idle
2024-06-04 18:57:32.203815,63136,5876,31.2,3.5,90.2,-1.0111,0.0677,-0.005,idle
2024-06-04 18:57:32.213815,63136,5877,31.2,3.5,90.2,-1.0111,0.0609,-0.0055,idle
2024-06-04 18:57:32.223815,63136,5878,31.2,3.5,90.2,-1.0076,0.055,-0.006,idle
2024-06-04 18:57:32.233815,63136,5879,31.2,3.5,90.2,-1.0062,0.0584,-0.006,idle
2024-06-04 18:57:32.243815,63248,5880,31.2,3.4,90.2,-1.0086,0.0618,-0.0055,idle
2024-06-04 18:57:32.253815,63248,5881,31.2,3.4,90.2,-1.0106,0.0643,-0.005,idle
2024-06-04 18:57:32.263815,63248,5882,31.2,3.4,90.2,-1.0111,0.0638,-0.0045,idle
2024-06-04 18:57:32.273815,63248,5883,31.2,3.4,90.2,-1.0091,0.0643,-0.005,idle
2024-06-04 18:57:32.283815,63248,5884,31.2,3.4,90.2,-1.0062,0.0677,-0.006,idle
2024-06-04 18:57:32.293815,63256,5885,31.2,3.4,90.2,-1.0047,0.0682,-0.0065,idle
2024-06-04 18:57:32.303815,63256,5886,31.2,3.4,90.2,-1.0052,0.0672,-0.0065,idle
2024-06-04 18:57:32.313815,63256,5887,31.2,3.5,90.3,-1.0072,0.0672,-0.007,idle
2024-06-04 18:57:32.323815,63256,5888,31.2,3.5,90.3,-1.0096,0.0652,-0.007,idle
2024-06-04 18:57:32.333815,63256,5889,31.2,3.5,90.3,-1.0106,0.0613,-0.006,idle
2024-06-04 18:57:32.343815,63256,5890,31.2,3.5,90.3,-1.0116,0.0594,-0.005,idle
2024-06-04 18:57:32.353815,63256,5891,31.2,3.5,90.3,-1.0116,0.0589,-0.0045,idle
2024-06-04 18:57:32.363815,63264,5892,31.2,3.5,90.3,-1.0072,0.0589,-0.0036,idle
2024-06-04 18:57:32.373815,63368,5893,31.1,3.4,90.2,-1.0052,0.0604,-0.004,idle
2024-06-04 18:57:32.383815,63376,5894,31.1,3.4,90.2,-1.0052,0.0648,-0.0045,idle
