read_at,millis,count,Yaw(deg),Pitch(deg),Roll(deg),ax(mg),ay(mg),az(mg),target_name
2024-06-04 18:58:10.460354,101504,9826,78.9,27.5,56.8,-1.5076,0.1453,0.5291,up-down
2024-06-04 18:58:10.470354,101504,9827,79.0,27.4,56.7,-1.7293,0.1092,0.5462,up-down
2024-06-04 18:58:10.480354,101504,9828,79.0,27.3,56.7,-1.9036,0.077,0.5637,up-down
2024-06-04 18:58:10.490354,101504,9829,79.0,27.2,56.7,-2.096,0.0721,0.5911,up-down
2024-06-04 18:58:10.500354,101512,9830,79.1,27.0,56.8,-2.2645,0.0599,0.6287,up-down
2024-06-04 18:58:10.510354,101512,9831,79.1,26.9,56.8,-2.3841,0.0892,0.6511,up-down
2024-06-04 18:58:10.520354,101512,9832,79.2,26.8,56.9,-2.5106,0.0926,0.678,up-down
2024-06-04 18:58:10.530354,101624,9833,85.2,18.1,61.5,-2.6688,0.0208,0.7088,up-down
2024-06-04 18:58:10.540354,101624,9834,85.2,18.0,61.6,-2.7923,-0.024,0.719,up-down
2024-06-04 18:58:10.550354,101624,9835,85.2,17.9,61.6,-2.8162,-0.0123,0.721,up-down
2024-06-04 18:58:10.560354,101624,9836,85.2,17.8,61.7,-2.7449,0.0403,0.721,up-down
2024-06-04 18:58:10.570354,101624,9837,85.3,17.7,61.8,-2.6932,0.0833,0.7175,up-down
2024-06-04 18:58:10.580354,101624,9838,85.3,17.6,62.0,-2.6639,0.1287,0.7122,up-down
2024-06-04 18:58:10.590354,101632,9839,85.3,17.5,62.1,-2.5936,0.1937,0.7083,up-down
2024-06-04 18:58:10.600354,101632,9840,85.3,17.4,62.3,-2.4862,0.263,0.699,up-down
2024-06-04 18:58:10.610354,101632,9841,85.3,17.3,62.4,-2.3641,0.3045,0.6829,up-down
2024-06-04 18:58:10.620354,101632,9842,85.3,17.2,62.6,-2.2342,0.3348,0.6629,up-down
2024-06-04 18:58:10.630354,101632,9843,85.3,17.1,62.8,-2.0931,0.3528,0.6399,up-down
2024-06-04 18:58:10.640354,101632,9844,85.4,17.0,63.0,-1.9583,0.3445,0.6155,up-down
2024-06-04 18:58:10.650354,101640,9845,85.4,17.0,63.1,-1.8358,0.3343,0.5911,up-down
2024-06-04 18:58:10.660354,101744,9846,86.6,11.6,73.2,-1.7186,0.3221,0.5618,up-down
2024-06-04 18:58:10.670354,101752,9847,86.6,11.5,73.3,-1.6063,0.305,0.533,up-down
2024-06-04 18:58:10.680354,101752,9848,86.6,11.4,73.4,-1.4954,0.2923,0.5061,up-down
2024-06-04 18:58:10.690354,101752,9849,86.6,11.4,73.5,-1.389,0.282,0.4788,up-down
2024-06-04 18:58:10.700354,101752,9850,86.6,11.3,73.7,-1.2757,0.2698,0.4548,up-down
2024-06-04 18:58:10.710354,101752,9851,86.7,11.3,73.8,-1.1527,0.2484,0.4251,up-down
2024-06-04 18:58:10.720354,101752,9852,86.7,11.2,73.9,-1.0365,0.2122,0.388,up-down
2024-06-04 18:58:10.730354,101752,9853,86.7,11.2,74.0,-0.9017,0.1727,0.3489,up-down
2024-06-04 18:58:10.740354,101760,9854,86.7,11.1,74.2,-0.7821,0.1287,0.3103,up-down
2024-06-04 18:58:10.750354,101760,9855,86.7,11.1,74.3,-0.6654,0.0984,0.2693,up-down
2024-06-04 18:58:10.760354,101760,9856,86.7,11.0,74.4,-0.535,0.096,0.2268,up-down
2024-06-04 18:58:10.770354,101760,9857,86.7,11.0,74.4,-0.4295,0.0916,0.1868,up-down
2024-06-04 18:58:10.780354,101760,9858,86.7,11.0,74.5,-0.3138,0.0872,0.1506,up-down
2024-06-04 18:58:10.790354,101872,9859,86.2,11.6,73.8,-0.2054,0.0638,0.1106,up-down
2024-06-04 18:58:10.800354,101872,9860,86.2,11.6,73.8,-0.1351,0.0262,0.0676,up-down
2024-06-04 18:58:10.810354,101872,9861,86.2,11.5,73.9,-0.0858,-0.0006,0.0305,up-down
2024-06-04 18:58:10.820354,101872,9862,86.2,11.3,74.0,-0.0413,-0.0157,0.0012,up-down
2024-06-04 18:58:10.830354,101880,9863,86.3,11.0,74.4,-0.0194,-0.0265,-0.0226,up-down
2024-06-04 18:58:10.840354,101880,9864,86.3,10.6,74.6,-0.0096,-0.0538,-0.0382,up-down
2024-06-04 18:58:10.850354,101880,9865,86.4,10.3,74.8,0.0113,-0.0792,-0.0426,up-down
2024-06-04 18:58:10.860354,101880,9866,86.4,10.0,75.0,0.0318,-0.0958,-0.0431,up-down
2024-06-04 18:58:10.870354,101880,9867,86.4,9.7,75.1,0.044,-0.1187,-0.0451,up-down
2024-06-04 18:58:10.880354,101880,9868,86.4,9.3,75.2,0.0645,-0.1402,-0.047,up-down
2024-06-04 18:58:10.890354,101888,9869,86.4,9.1,75.2,0.1026,-0.1563,-0.0494,up-down
2024-06-04 18:58:10.900354,101888,9870,86.4,8.8,75.2,0.1378,-0.1612,-0.0548,up-down
2024-06-04 18:58:10.910354,101888,9871,86.4,8.7,75.3,0.1729,-0.1397,-0.0636,up-down
2024-06-04 18:58:10.920354,102000,9872,86.2,-4.0,74.3,0.2159,-0.1129,-0.0724,up-down
2024-06-04 18:58:10.930354,102000,9873,86.2,-4.2,74.3,0.2457,-0.1007,-0.0783,up-down
2024-06-04 18:58:10.940354,102000,9874,86.1,-4.3,74.2,0.2647,-0.0728,-0.0802,up-down
2024-06-04 18:58:10.950354,102000,9875,86.1,-4.3,74.2,0.2774,-0.0294,-0.0744,up-down
2024-06-04 18:58:10.960354,102000,9876,86.1,-4.3,74.1,0.2711,0.012,-0.0587,up-down
2024-06-04 18:58:10.970354,102000,9877,86.1,-4.3,74.0,0.2403,0.0418,-0.0314,up-down
2024-06-04 18:58:10.980354,102008,9878,86.1,-4.2,73.7,0.1822,0.0511,0.0051,up-down
2024-06-04 18:58:10.990354,102008,9879,86.2,-4.1,73.4,0.1036,0.0462,0.0476,up-down
2024-06-04 18:58:11.000354,102008,9880,86.2,-4.0,72.9,0.0216,0.0242,0.093,up-down
2024-06-04 18:58:11.010354,102008,9881,86.2,-3.9,72.5,-0.0638,-0.0055,0.134,up-down
2024-06-04 18:58:11.020354,102008,9882,86.2,-3.9,72.2,-0.1488,-0.0167,0.1697,up-down
2024-06-04 18:58:11.030354,102008,9883,86.2,-3.8,71.9,-0.2308,0.0067,0.2044,up-down
2024-06-04 18:58:11.040354,102120,9884,85.9,2.6,55.9,-0.326,0.0433,0.2434,up-down
2024-06-04 18:58:11.050354,102120,9885,85.9,2.6,55.7,-0.4574,0.0726,0.2932,up-down
2024-06-04 18:58:11.060354,102120,9886,85.9,2.7,55.6,-0.6038,0.0955,0.3386,up-down
2024-06-04 18:58:11.070354,102128,9887,85.9,2.8,55.5,-0.6566,0.0916,0.3933,up-down
2024-06-04 18:58:11.080354,102128,9888,85.9,2.9,55.3,-0.8177,0.1463,0.4417,up-down
2024-06-04 18:58:11.090354,102128,9889,85.8,3.0,55.2,-1.1068,0.1688,0.4734,up-down
2024-06-04 18:58:11.100354,102128,9890,85.8,3.1,55.2,-1.2747,0.1619,0.5095,up-down
2024-06-04 18:58:11.110354,102128,9891,85.8,3.2,55.1,-1.4105,0.2171,0.5374,up-down
2024-06-04 18:58:11.120354,102128,9892,85.7,3.3,55.1,-1.5765,0.2371,0.5613,up-down
2024-06-04 18:58:11.130354,102136,9893,85.7,3.4,55.0,-1.7396,0.2493,0.5769,up-down
2024-06-04 18:58:11.140354,102136,9894,85.7,3.5,55.0,-1.909,0.2518,0.5925,up-down
2024-06-04 18:58:11.150354,102136,9895,85.7,3.5,55.1,-2.1868,0.2332,0.6096,up-down
2024-06-04 18:58:11.160354,102136,9896,85.7,3.6,55.1,-2.2879,0.2454,0.6365,up-down
2024-06-04 18:58:11.170354,102248,9897,89.1,6.3,57.5,-2.3685,0.2064,0.6697,up-down
2024-06-04 18:58:11.180354,102248,9898,89.1,6.3,57.6,-2.6566,0.0901,0.6941,up-down
2024-06-04 18:58:11.190354,102248,9899,89.1,6.3,57.7,-2.8148,0.0203,0.7073,up-down
2024-06-04 18:58:11.200354,102248,9900,89.1,6.2,57.8,-2.8436,0.0027,0.7131,up-down
2024-06-04 18:58:11.210354,102248,9901,89.1,6.2,57.9,-2.8363,0.0189,0.7146,up-down
2024-06-04 18:58:11.220354,102256,9902,89.1,6.2,58.0,-2.8221,0.0364,0.7107,up-down
2024-06-04 18:58:11.230354,102256,9903,89.1,6.1,58.2,-2.7718,0.0413,0.7053,up-down
2024-06-04 18:58:11.240354,102256,9904,89.1,6.1,58.3,-2.68,0.0618,0.698,up-down
2024-06-04 18:58:11.250354,102256,9905,89.1,6.0,58.5,-2.5745,0.1038,0.6892,up-down
2024-06-04 18:58:11.260354,102256,9906,89.1,6.0,58.7,-2.4676,0.1458,0.6799,up-down
2024-06-04 18:58:11.270354,102256,9907,89.1,6.0,58.9,-2.3573,0.1736,0.6672,up-down
2024-06-04 18:58:11.280354,102256,9908,89.1,5.9,59.1,-2.2332,0.2044,0.6516,up-down
2024-06-04 18:58:11.290354,102264,9909,89.2,5.9,59.3,-2.0804,0.242,0.6355,up-down
2024-06-04 18:58:11.300354,102368,9910,89.7,4.4,71.5,-1.9324,0.2689,0.6165,up-down
2024-06-04 18:58:11.310354,102376,9911,89.7,4.4,71.6,-1.8182,0.2752,0.593,up-down
2024-06-04 18:58:11.320354,102376,9912,89.7,4.4,71.8,-1.7122,0.2645,0.5667,up-down
2024-06-04 18:58:11.330354,102376,9913,89.7,4.4,71.9,-1.5897,0.2542,0.5403,up-down
2024-06-04 18:58:11.340354,102376,9914,89.8,4.3,72.0,-1.473,0.2527,0.513,up-down
2024-06-04 18:58:11.350354,102376,9915,89.8,4.3,72.2,-1.3734,0.2303,0.4876,up-down
2024-06-04 18:58:11.360354,102376,9916,89.8,4.3,72.3,-1.2713,0.2108,0.4597,up-down
2024-06-04 18:58:11.370354,102376,9917,89.8,4.3,72.4,-1.159,0.1956,0.428,up-down
2024-06-04 18:58:11.380354,102384,9918,89.8,4.3,72.6,-1.0335,0.1609,0.3982,up-down
2024-06-04 18:58:11.390354,102384,9919,89.8,4.2,72.7,-0.8949,0.1326,0.365,up-down
2024-06-04 18:58:11.400354,102384,9920,89.8,4.2,72.8,-0.744,0.1214,0.3303,up-down
2024-06-04 18:58:11.410354,102384,9921,89.8,4.2,72.9,-0.6405,0.1234,0.2913,up-down
2024-06-04 18:58:11.420354,102384,9922,89.8,4.2,73.0,-0.5233,0.1317,0.2498,up-down
2024-06-04 18:58:11.430354,102496,9923,88.7,8.9,74.6,-0.3621,0.136,0.2053,up-down
2024-06-04 18:58:11.440354,102496,9924,88.7,9.0,74.6,-0.2396,0.1419,0.1604,up-down
2024-06-04 18:58:11.450354,102496,9925,88.7,9.2,74.5,-0.1385,0.137,0.115,up-down
2024-06-04 18:58:11.460354,102504,9926,88.7,9.4,74.5,-0.0682,0.1116,0.0667,up-down
2024-06-04 18:58:11.470354,102504,9927,88.7,9.7,74.5,-0.0164,0.096,0.0266,up-down
2024-06-04 18:58:11.480354,102504,9928,88.7,10.1,74.5,0.0318,0.0838,-0.007,up-down
2024-06-04 18:58:11.490354,102504,9929,88.8,10.3,74.7,0.0587,0.0545,-0.0328,up-down
2024-06-04 18:58:11.500354,102504,9930,88.8,10.4,74.8,0.0816,0.015,-0.048,up-down
2024-06-04 18:58:11.510354,102504,9931,88.8,10.4,74.9,0.1099,-0.026,-0.0573,up-down
2024-06-04 18:58:11.520354,102504,9932,88.9,10.2,75.0,0.1324,-0.0684,-0.0641,up-down
2024-06-04 18:58:11.530354,102512,9933,88.9,10.1,75.1,0.1426,-0.1085,-0.068,up-down
2024-06-04 18:58:11.540354,102512,9934,88.9,9.9,75.2,0.1573,-0.1475,-0.0695,up-down
2024-06-04 18:58:11.550354,102512,9935,88.9,9.6,75.2,0.1856,-0.1729,-0.0714,up-down
2024-06-04 18:58:11.560354,102624,9936,89.3,-13.2,76.1,0.2012,-0.1847,-0.0744,up-down
2024-06-04 18:58:11.570354,102624,9937,89.3,-13.5,76.1,0.2232,-0.1773,-0.0768,up-down
2024-06-04 18:58:11.580354,102624,9938,89.3,-13.7,76.1,0.252,-0.1637,-0.0792,up-down
2024-06-04 18:58:11.590354,102624,9939,89.2,-14.0,76.1,0.252,-0.1646,-0.0807,up-down
2024-06-04 18:58:11.600354,102624,9940,89.2,-14.3,76.1,0.2467,-0.1573,-0.0797,up-down
2024-06-04 18:58:11.610354,102624,9941,89.2,-14.5,76.0,0.2486,-0.128,-0.0724,up-down
2024-06-04 18:58:11.620354,102632,9942,89.2,-14.7,76.0,0.2437,-0.0846,-0.0563,up-down
2024-06-04 18:58:11.630354,102632,9943,89.2,-14.8,75.9,0.2291,-0.0362,-0.0324,up-down
2024-06-04 18:58:11.640354,102632,9944,89.2,-14.9,75.7,0.1983,0.012,-0.0011,up-down
2024-06-04 18:58:11.650354,102632,9945,89.2,-14.8,75.4,0.1495,0.0384,0.0359,up-down
2024-06-04 18:58:11.660354,102632,9946,89.3,-14.7,75.0,0.0831,0.0486,0.0798,up-down
2024-06-04 18:58:11.670354,102632,9947,89.4,-14.5,74.5,-0.0125,0.0511,0.1248,up-down
2024-06-04 18:58:11.680354,102640,9948,89.5,-14.3,74.1,-0.1307,0.0511,0.1687,up-down
2024-06-04 18:58:11.690354,102744,9949,89.6,-0.4,55.5,-0.2489,0.0648,0.2151,up-down
2024-06-04 18:58:11.700354,102752,9950,89.6,-0.3,55.3,-0.3631,0.0828,0.2586,up-down
2024-06-04 18:58:11.710354,102752,9951,89.6,-0.2,55.2,-0.4339,0.0941,0.304,up-down
2024-06-04 18:58:11.720354,102752,9952,89.6,-0.1,55.1,-0.6405,0.0477,0.3567,up-down
2024-06-04 18:58:11.730354,102752,9953,89.5,0.0,55.0,-0.8651,0.0311,0.4016,up-down
2024-06-04 18:58:11.740354,102752,9954,89.5,0.0,54.9,-1.0443,0.0775,0.4387,up-down
2024-06-04 18:58:11.750354,102752,9955,89.4,0.0,54.8,-1.3143,0.0872,0.4729,up-down
2024-06-04 18:58:11.760354,102752,9956,89.4,0.1,54.8,-1.5067,0.1214,0.5056,up-down
2024-06-04 18:58:11.770354,102760,9957,89.4,0.2,54.8,-1.6243,0.1575,0.5486,up-down
2024-06-04 18:58:11.780354,102760,9958,89.3,0.3,54.7,-1.7889,0.1605,0.5877,up-down
2024-06-04 18:58:11.790354,102760,9959,89.3,0.3,54.8,-1.9671,0.16,0.6057,up-down
2024-06-04 18:58:11.800354,102760,9960,89.3,0.4,54.8,-2.1053,0.1458,0.6218,up-down
2024-06-04 18:58:11.810354,102760,9961,89.3,0.4,54.8,-2.099,0.1912,0.6311,up-down
2024-06-04 18:58:11.820354,102872,9962,90.2,4.7,58.6,-2.1282,0.1927,0.6336,up-down
2024-06-04 18:58:11.830354,102872,9963,90.2,4.7,58.6,-2.2908,0.1048,0.638,up-down
2024-06-04 18:58:11.840354,102872,9964,90.2,4.7,58.6,-2.3548,0.055,0.6355,up-down
2024-06-04 18:58:11.850354,102872,9965,90.2,4.7,58.7,-2.347,0.055,0.6287,up-down
2024-06-04 18:58:11.860354,102880,9966,90.2,4.7,58.8,-2.3011,0.0833,0.6174,up-down
2024-06-04 18:58:11.870354,102880,9967,90.2,4.7,58.9,-2.2782,0.0989,0.6033,up-down
2024-06-04 18:58:11.880354,102880,9968,90.2,4.7,59.0,-2.2752,0.1116,0.5896,up-down
2024-06-04 18:58:11.890354,102880,9969,90.2,4.7,59.1,-2.2503,0.1356,0.5769,up-down
