read_at,millis,count,Yaw(deg),Pitch(deg),Roll(deg),ax(mg),ay(mg),az(mg),target_name
2024-06-04 18:58:40.421169,131128,12877,56.0,27.1,73.2,-0.5491,1.1668,0.1819,left-right
2024-06-04 18:58:40.431169,131128,12878,56.0,27.3,73.2,-0.5399,1.2005,0.1702,left-right
2024-06-04 18:58:40.441169,131128,12879,55.9,27.6,73.2,-0.5365,1.2308,0.1565,left-right
2024-06-04 18:58:40.451169,131128,12880,55.9,27.9,73.2,-0.5267,1.2718,0.1463,left-right
2024-06-04 18:58:40.461169,131136,12881,55.9,28.1,73.2,-0.5096,1.3275,0.1409,left-right
2024-06-04 18:58:40.471169,131136,12882,56.0,28.4,73.2,-0.4989,1.3777,0.1399,left-right
2024-06-04 18:58:40.481169,131136,12883,56.0,28.6,73.2,-0.4964,1.4022,0.1453,left-right
2024-06-04 18:58:40.491169,131136,12884,56.1,28.9,73.2,-0.493,1.3909,0.155,left-right
2024-06-04 18:58:40.501169,131248,12885,62.4,45.3,73.6,-0.491,1.3499,0.1668,left-right
2024-06-04 18:58:40.511169,131248,12886,62.5,45.4,73.7,-0.4949,1.3109,0.177,left-right
2024-06-04 18:58:40.521169,131248,12887,62.6,45.5,73.7,-0.5008,1.2869,0.1863,left-right
2024-06-04 18:58:40.531169,131248,12888,62.8,45.6,73.7,-0.5125,1.2484,0.1965,left-right
2024-06-04 18:58:40.541169,131256,12889,62.9,45.7,73.8,-0.5355,1.1693,0.2097,left-right
2024-06-04 18:58:40.551169,131256,12890,63.1,45.8,73.9,-0.5643,1.0623,0.2263,left-right
2024-06-04 18:58:40.561169,131256,12891,63.2,45.8,73.9,-0.5819,0.9651,0.2468,left-right
2024-06-04 18:58:40.571169,131256,12892,63.4,45.8,73.9,-0.5784,0.8929,0.2727,left-right
2024-06-04 18:58:40.581169,131256,12893,63.5,45.8,74.0,-0.5638,0.8372,0.2966,left-right
2024-06-04 18:58:40.591169,131256,12894,63.7,45.8,74.0,-0.5545,0.7884,0.3167,left-right
2024-06-04 18:58:40.601169,131256,12895,63.9,45.8,74.0,-0.575,0.7239,0.3333,left-right
2024-06-04 18:58:40.611169,131264,12896,64.0,45.7,74.0,-0.617,0.6238,0.3489,left-right
2024-06-04 18:58:40.621169,131368,12897,78.5,36.4,72.0,-0.6683,0.5032,0.366,left-right
2024-06-04 18:58:40.631169,131376,12898,78.7,36.2,72.0,-0.7337,0.3714,0.384,left-right
2024-06-04 18:58:40.641169,131376,12899,78.9,36.0,72.0,-0.8324,0.2435,0.4065,left-right
2024-06-04 18:58:40.651169,131376,12900,79.0,35.8,72.0,-0.8543,0.1561,0.4324,left-right
2024-06-04 18:58:40.661169,131376,12901,79.2,35.5,71.9,-0.8338,0.0926,0.4529,left-right
2024-06-04 18:58:40.671169,131376,12902,79.3,35.3,71.9,-0.866,0.0526,0.4651,left-right
2024-06-04 18:58:40.681169,131376,12903,79.5,35.0,71.9,-0.9022,0.0301,0.4763,left-right
2024-06-04 18:58:40.691169,131376,12904,79.6,34.7,71.8,-0.9608,-0.0265,0.4861,left-right
2024-06-04 18:58:40.701169,131384,12905,79.7,34.4,71.8,-1.0179,-0.1173,0.4983,left-right
2024-06-04 18:58:40.711169,131384,12906,79.9,34.1,71.8,-1.056,-0.2208,0.5159,left-right
2024-06-04 18:58:40.721169,131384,12907,80.0,33.7,71.8,-1.0985,-0.3219,0.53,left-right
2024-06-04 18:58:40.731169,131384,12908,80.1,33.4,71.8,-1.1453,-0.4107,0.5388,left-right
2024-06-04 18:58:40.741169,131384,12909,80.3,33.1,71.8,-1.1712,-0.4913,0.5481,left-right
2024-06-04 18:58:40.751169,131496,12910,90.8,6.3,70.6,-1.201,-0.586,0.5559,left-right
2024-06-04 18:58:40.761169,131496,12911,90.9,6.1,70.6,-1.2459,-0.6973,0.5574,left-right
2024-06-04 18:58:40.771169,131496,12912,91.0,5.8,70.5,-1.2899,-0.8101,0.5501,left-right
2024-06-04 18:58:40.781169,131496,12913,91.1,5.5,70.5,-1.3236,-0.9093,0.5398,left-right
2024-06-04 18:58:40.791169,131504,12914,91.1,5.3,70.5,-1.3509,-0.9918,0.5291,left-right
2024-06-04 18:58:40.801169,131504,12915,91.2,5.0,70.5,-1.3709,-1.0689,0.5159,left-right
2024-06-04 18:58:40.811169,131504,12916,91.2,4.7,70.5,-1.3724,-1.1285,0.4993,left-right
2024-06-04 18:58:40.821169,131504,12917,91.2,4.5,70.5,-1.3602,-1.1641,0.4797,left-right
2024-06-04 18:58:40.831169,131504,12918,91.2,4.2,70.6,-1.3363,-1.1637,0.4602,left-right
2024-06-04 18:58:40.841169,131504,12919,91.2,4.0,70.6,-1.2982,-1.1353,0.4436,left-right
2024-06-04 18:58:40.851169,131512,12920,91.1,3.7,70.6,-1.2518,-1.0997,0.4299,left-right
2024-06-04 18:58:40.861169,131512,12921,91.1,3.5,70.6,-1.2083,-1.0533,0.4197,left-right
2024-06-04 18:58:40.871169,131512,12922,91.0,3.2,70.6,-1.1585,-0.9952,0.4168,left-right
2024-06-04 18:58:40.881169,131624,12923,82.9,-13.5,71.7,-1.1009,-0.9268,0.4216,left-right
2024-06-04 18:58:40.891169,131624,12924,82.8,-13.7,71.7,-1.0487,-0.8541,0.4304,left-right
2024-06-04 18:58:40.901169,131624,12925,82.7,-13.8,71.7,-0.9998,-0.7804,0.4392,left-right
2024-06-04 18:58:40.911169,131624,12926,82.6,-13.9,71.8,-0.9544,-0.6983,0.4456,left-right
2024-06-04 18:58:40.921169,131624,12927,82.5,-13.9,71.8,-0.9251,-0.608,0.448,left-right
2024-06-04 18:58:40.931169,131624,12928,82.3,-14.0,71.8,-0.9095,-0.5289,0.4441,left-right
2024-06-04 18:58:40.941169,131632,12929,82.2,-14.0,71.8,-0.8949,-0.4596,0.4368,left-right
2024-06-04 18:58:40.951169,131632,12930,82.1,-14.0,71.9,-0.8802,-0.3922,0.428,left-right
2024-06-04 18:58:40.961169,131632,12931,81.9,-14.0,71.9,-0.8734,-0.3277,0.4221,left-right
2024-06-04 18:58:40.971169,131632,12932,81.8,-14.0,71.9,-0.8675,-0.2633,0.4202,left-right
2024-06-04 18:58:40.981169,131632,12933,81.6,-13.9,71.9,-0.8538,-0.1959,0.4163,left-right
2024-06-04 18:58:40.991169,131632,12934,81.5,-13.8,72.0,-0.8485,-0.1202,0.4099,left-right
2024-06-04 18:58:41.001169,131632,12935,81.3,-13.7,72.0,-0.8436,-0.0396,0.4114,left-right
2024-06-04 18:58:41.011169,131744,12936,66.2,-3.1,71.7,-0.8289,0.0496,0.4168,left-right
2024-06-04 18:58:41.021169,131744,12937,66.0,-2.9,71.7,-0.8216,0.1492,0.4129,left-right
2024-06-04 18:58:41.031169,131752,12938,65.8,-2.8,71.7,-0.8192,0.2464,0.4041,left-right
2024-06-04 18:58:41.041169,131752,12939,65.7,-2.6,71.7,-0.8148,0.3314,0.3967,left-right
2024-06-04 18:58:41.051169,131752,12940,65.5,-2.4,71.7,-0.8099,0.4139,0.3909,left-right
2024-06-04 18:58:41.061169,131752,12941,65.3,-2.1,71.7,-0.8031,0.5027,0.3894,left-right
2024-06-04 18:58:41.071169,131752,12942,65.1,-1.8,71.7,-0.7845,0.5965,0.3963,left-right
2024-06-04 18:58:41.081169,131752,12943,65.0,-1.5,71.7,-0.7493,0.7078,0.4041,left-right
2024-06-04 18:58:41.091169,131760,12944,64.8,-1.2,71.7,-0.7171,0.8279,0.3948,left-right
2024-06-04 18:58:41.101169,131760,12945,64.7,-0.9,71.7,-0.6956,0.9349,0.3709,left-right
2024-06-04 18:58:41.111169,131760,12946,64.6,-0.5,71.7,-0.6698,1.0325,0.3474,left-right
2024-06-04 18:58:41.121169,131760,12947,64.4,-0.2,71.7,-0.6478,1.1248,0.3298,left-right
2024-06-04 18:58:41.131169,131760,12948,64.3,0.1,71.7,-0.6385,1.2142,0.3162,left-right
2024-06-04 18:58:41.141169,131872,12949,56.0,28.7,70.8,-0.6361,1.2903,0.3045,left-right
2024-06-04 18:58:41.151169,131872,12950,55.9,28.9,70.7,-0.6322,1.3455,0.2952,left-right
2024-06-04 18:58:41.161169,131872,12951,55.8,29.2,70.7,-0.6346,1.39,0.2893,left-right
2024-06-04 18:58:41.171169,131872,12952,55.7,29.4,70.7,-0.6507,1.4305,0.2844,left-right
2024-06-04 18:58:41.181169,131880,12953,55.7,29.7,70.6,-0.6619,1.4583,0.2786,left-right
2024-06-04 18:58:41.191169,131880,12954,55.7,29.9,70.6,-0.658,1.4808,0.2688,left-right
2024-06-04 18:58:41.201169,131880,12955,55.7,30.1,70.6,-0.6405,1.4949,0.263,left-right
2024-06-04 18:58:41.211169,131880,12956,55.7,30.3,70.6,-0.6175,1.494,0.2634,left-right
2024-06-04 18:58:41.221169,131880,12957,55.8,30.6,70.7,-0.6068,1.4793,0.2639,left-right
2024-06-04 18:58:41.231169,131880,12958,55.8,30.8,70.7,-0.6048,1.4442,0.2605,left-right
2024-06-04 18:58:41.241169,131880,12959,55.9,31.0,70.7,-0.6004,1.3997,0.2561,left-right
2024-06-04 18:58:41.251169,131888,12960,56.0,31.1,70.7,-0.597,1.3445,0.2551,left-right
2024-06-04 18:58:41.261169,131888,12961,56.1,31.3,70.8,-0.5965,1.2742,0.259,left-right
2024-06-04 18:58:41.271169,132000,12962,64.9,43.1,72.5,-0.5975,1.2083,0.2688,left-right
2024-06-04 18:58:41.281169,132000,12963,65.1,43.2,72.6,-0.6038,1.1483,0.2776,left-right
2024-06-04 18:58:41.291169,132000,12964,65.2,43.3,72.6,-0.6043,1.0867,0.2864,left-right
2024-06-04 18:58:41.301169,132000,12965,65.3,43.3,72.7,-0.5907,1.0267,0.3005,left-right
2024-06-04 18:58:41.311169,132000,12966,65.5,43.4,72.7,-0.5726,0.973,0.3162,left-right
2024-06-04 18:58:41.321169,132000,12967,65.6,43.4,72.8,-0.5511,0.9329,0.3313,left-right
2024-06-04 18:58:41.331169,132008,12968,65.8,43.4,72.8,-0.5286,0.8924,0.3489,left-right
2024-06-04 18:58:41.341169,132008,12969,65.9,43.4,72.8,-0.5199,0.8211,0.3665,left-right
2024-06-04 18:58:41.351169,132008,12970,66.1,43.4,72.8,-0.5286,0.722,0.3762,left-right
2024-06-04 18:58:41.361169,132008,12971,66.3,43.4,72.8,-0.5531,0.6175,0.3816,left-right
2024-06-04 18:58:41.371169,132008,12972,66.5,43.3,72.8,-0.6058,0.5037,0.3875,left-right
2024-06-04 18:58:41.381169,132008,12973,66.6,43.1,72.8,-0.6414,0.3719,0.4055,left-right
2024-06-04 18:58:41.391169,132008,12974,66.8,42.9,72.8,-0.6976,0.2147,0.4207,left-right
2024-06-04 18:58:41.401169,132120,12975,82.9,21.9,71.8,-0.7874,0.054,0.4221,left-right
2024-06-04 18:58:41.411169,132120,12976,83.0,21.6,71.8,-0.8372,-0.0792,0.428,left-right
2024-06-04 18:58:41.421169,132128,12977,83.2,21.4,71.8,-0.8836,-0.1783,0.4338,left-right
2024-06-04 18:58:41.431169,132128,12978,83.4,21.1,71.8,-0.9437,-0.2598,0.4304,left-right
2024-06-04 18:58:41.441169,132128,12979,83.5,20.8,71.8,-0.9954,-0.3609,0.428,left-right
2024-06-04 18:58:41.451169,132128,12980,83.7,20.5,71.8,-1.0384,-0.4615,0.4338,left-right
2024-06-04 18:58:41.461169,132128,12981,83.8,20.2,71.8,-1.0926,-0.5899,0.4412,left-right
2024-06-04 18:58:41.471169,132128,12982,83.9,19.8,71.8,-1.1575,-0.7271,0.4358,left-right
2024-06-04 18:58:41.481169,132128,12983,84.1,19.5,71.8,-1.2005,-0.8482,0.4275,left-right
2024-06-04 18:58:41.491169,132136,12984,84.2,19.1,71.9,-1.2244,-0.9473,0.4177,left-right
2024-06-04 18:58:41.501169,132136,12985,84.2,18.8,71.9,-1.2576,-1.0103,0.3948,left-right
2024-06-04 18:58:41.511169,132136,12986,84.3,18.4,71.9,-1.2752,-1.0665,0.3757,left-right
2024-06-04 18:58:41.521169,132136,12987,84.4,18.1,71.9,-1.2928,-1.107,0.3572,left-right
2024-06-04 18:58:41.531169,132248,12988,87.7,-6.9,73.4,-1.3104,-1.1392,0.3396,left-right
2024-06-04 18:58:41.541169,132248,12989,87.8,-7.1,73.4,-1.3016,-1.1431,0.3298,left-right
2024-06-04 18:58:41.551169,132248,12990,87.8,-7.3,73.4,-1.2874,-1.1173,0.3274,left-right
2024-06-04 18:58:41.561169,132248,12991,87.7,-7.5,73.4,-1.2708,-1.0865,0.3279,left-right
2024-06-04 18:58:41.571169,132256,12992,87.7,-7.7,73.4,-1.244,-1.0499,0.3342,left-right
2024-06-04 18:58:41.581169,132256,12993,87.7,-7.8,73.4,-1.2283,-1.0079,0.3386,left-right
2024-06-04 18:58:41.591169,132256,12994,87.6,-8.0,73.4,-1.2166,-0.9688,0.3391,left-right
2024-06-04 18:58:41.601169,132256,12995,87.6,-8.1,73.4,-1.1864,-0.9205,0.3464,left-right
2024-06-04 18:58:41.611169,132256,12996,87.5,-8.3,73.4,-1.159,-0.8531,0.3582,left-right
2024-06-04 18:58:41.621169,132256,12997,87.4,-8.4,73.4,-1.1317,-0.7779,0.3738,left-right
2024-06-04 18:58:41.631169,132256,12998,87.3,-8.5,73.5,-1.1053,-0.7037,0.3889,left-right
2024-06-04 18:58:41.641169,132264,12999,87.2,-8.6,73.5,-1.095,-0.6241,0.3977,left-right
2024-06-04 18:58:41.651169,132368,13000,77.0,-13.3,73.8,-1.0867,-0.5411,0.4036,left-right
2024-06-04 18:58:41.661169,132376,13001,76.8,-13.3,73.8,-1.0618,-0.4522,0.408,left-right
2024-06-04 18:58:41.671169,132376,13002,76.7,-13.3,73.8,-1.0321,-0.3648,0.4046,left-right
2024-06-04 18:58:41.681169,132376,13003,76.6,-13.3,73.8,-1.0169,-0.2872,0.3914,left-right
2024-06-04 18:58:41.691169,132376,13004,76.5,-13.2,73.9,-1.0111,-0.2193,0.3728,left-right
2024-06-04 18:58:41.701169,132376,13005,76.3,-13.1,73.9,-0.9979,-0.1646,0.3479,left-right
2024-06-04 18:58:41.711169,132376,13006,76.2,-13.0,74.0,-0.9749,-0.1202,0.3269,left-right
2024-06-04 18:58:41.721169,132376,13007,76.1,-12.9,74.0,-0.9574,-0.0543,0.3093,left-right
2024-06-04 18:58:41.731169,132384,13008,75.9,-12.8,74.1,-0.9378,0.0115,0.2971,left-right
2024-06-04 18:58:41.741169,132384,13009,75.8,-12.6,74.2,-0.9032,0.0613,0.2932,left-right
2024-06-04 18:58:41.751169,132384,13010,75.6,-12.4,74.2,-0.8817,0.1326,0.2879,left-right
2024-06-04 18:58:41.761169,132384,13011,75.5,-12.2,74.3,-0.8787,0.2015,0.2761,left-right
2024-06-04 18:58:41.771169,132384,13012,75.3,-12.0,74.4,-0.8641,0.262,0.2669,left-right
2024-06-04 18:58:41.781169,132496,13013,61.3,6.1,77.0,-0.8309,0.3377,0.2796,left-right
2024-06-04 18:58:41.791169,132496,13014,61.1,6.3,77.0,-0.7816,0.4334,0.3015,left-right
2024-06-04 18:58:41.801169,132496,13015,61.0,6.5,77.0,-0.7391,0.5208,0.3059,left-right
2024-06-04 18:58:41.811169,132496,13016,60.8,6.7,77.0,-0.7088,0.596,0.2976,left-right
2024-06-04 18:58:41.821169,132504,13017,60.7,7.0,76.9,-0.6717,0.6776,0.2879,left-right
2024-06-04 18:58:41.831169,132504,13018,60.5,7.3,76.9,-0.6366,0.7547,0.2791,left-right
2024-06-04 18:58:41.841169,132504,13019,60.4,7.6,76.9,-0.6097,0.8133,0.2771,left-right
2024-06-04 18:58:41.851169,132504,13020,60.3,7.9,76.9,-0.5907,0.8655,0.28,left-right
2024-06-04 18:58:41.861169,132504,13021,60.2,8.3,76.8,-0.5799,0.9227,0.2805,left-right
2024-06-04 18:58:41.871169,132504,13022,60.1,8.6,76.8,-0.5741,0.971,0.2786,left-right
2024-06-04 18:58:41.881169,132512,13023,60.0,8.9,76.8,-0.5648,1.0101,0.2776,left-right
